Date;TransType;Item;Description;TransID;TableSource;Qty;OriginalStoreroom;OriginalBin;ToStoreroom;ToBin;Location;PoNumber;InventoryUsage ;WorkOrder;ItemType;ItemCommCodes;WOCommGroup ;ConditionCode;ActualCost;LineCost;FromStoreroom;TopAsset;AssetConCode
17/03/2025;RECEIPT;3650559;Rondelle CS 14-30-2.4;225955;MATRECTRANS;1600;FOS1;;FOS1;FOS1C01003;;PO73332;;;SmallPart;TECH-STAP;;;0,15;240;;;
17/03/2025;ISSUE;42851;Afficheur IHM radio;142376;MATUSETRANS;-1;EDE1;;;;;;;WO1960397;SparePart;JF;CM-FS_ADD;;1565;1565;EDE1;BB27113;NEW
17/03/2025;VOIDRECEIPT;30121;LIM ACI 12CS08C-V0020, Lokschutz BR187;225956;MATRECTRANS;-2;DKS1;;DKS1;;;PO70626;;;SparePart;JA;;;15600;-31200;;;
17/03/2025;STAGETRANSFER;29916;Ladegerät für Akku Schrauber;225958;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29916;Ladegerät für Akku Schrauber;225959;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29866;"Drehmomentschlüssel 1/2"", 60-300 Nm, Gedore";225960;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29857;"Drehmomentschlüssel 1/2"", 20-100 Nm, Gedore";225961;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29871;Drehmomentschlüssel 14x18mm, 80-400 Nm, Gedore;225962;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;30362;Drehmomentschlüssel 40-200NM;225963;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29867;"Hazet Drehmomentschlüssel 5123-3CT 60-320NM 1/2"""", Hazet, Wemag";225964;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;44415;"Hazet Drehmomentschlüssel 5110-3CT 10-60NM 3/8"""", Hazet, Wemag";225965;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;TL56995;"Drehmomentschlüssel 6108-1CT 2- 10Nm 1/4""Hazet";225966;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;TL56995;"Drehmomentschlüssel 6108-1CT 2- 10Nm 1/4""Hazet";225967;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29879;Präzisions-Fühlerlehre 21Bl 0,05-2,0 mm FORMAT;225968;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29881;Innenschnelltaster 15-65mm;225969;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;44425;Akku-Ladegerät DC18RC, Makita, Wemag;225970;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29973;Lötkolben;225971;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29890;Messschieber 300mm;225972;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29888;Messschieber 200mm (analog/digital);225973;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;42208;Taschenmessschieber m.Feststellschraube 150 mm, Format, Wemag;225974;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;14053;Messgerät für den Abstand der inneren Radkranzstirnflächen, DB Systemtechnik Minden;225975;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29896;Messgerät für den Raddurchmesser (Messbereich 680 - 1260), DB Systemtechnik Minden;225976;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29896;Messgerät für den Raddurchmesser (Messbereich 680 - 1260), DB Systemtechnik Minden;225977;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29899;Messgerät für Spurkranzdicke, -höhe und qR-Maß (mit Anschlagbacke), DB Systemtechnik Minden;225978;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29962;Kabeltrommel 40m - 50m;225979;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;30032;Staubsauger;225980;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;44419;STEINEL Heißluftgebläse HG 2120 E in Faltschachtel, Steinelt, Wemag;225981;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29906;Tiefenmessschieber mit Messstift 200 mm, Format, Wemag;225982;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29906;Tiefenmessschieber mit Messstift 200 mm, Format, Wemag;225983;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29906;Tiefenmessschieber mit Messstift 200 mm, Format, Wemag;225984;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29912;Zugfederwaage Macro 200N, Pesola, Wemag;225985;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29878;Fühlerlehrensatz 0,05-1,00mm;225986;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;29973;Lötkolben;225987;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;15369;IKAR Sicherungsset SWEETY - Set 02, Ikar;225988;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;44428;Verbindungsmittel BFD 1,5m, Wemag;225989;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;15369;IKAR Sicherungsset SWEETY - Set 02, Ikar;225990;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;44428;Verbindungsmittel BFD 1,5m, Wemag;225991;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;15369;IKAR Sicherungsset SWEETY - Set 02, Ikar;225992;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;STAGETRANSFER;44428;Verbindungsmittel BFD 1,5m, Wemag;225993;MATRECTRANS;1;DKS1;DKS1L01002;DKS1;DKS1L01002;;;41752;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;ISSUE;29200;Bedienfeld Zug/Bremskraft;142377;MATUSETRANS;-1;DTE;;;;INTHEFIELD;;41758;WO1967074;SparePart;GC;CM-FS;;2462,3;2462,3;DTE;187-504;NEW
17/03/2025;TRANSFER;30121;LIM ACI 12CS08C-V0020, Lokschutz BR187;225994;MATRECTRANS;1;DKS1;;DKS1;DKS1000EIN;;PO70626;;;SparePart;JA;;NEW;15600;0;;;
17/03/2025;TRANSFER;30121;LIM ACI 12CS08C-V0020, Lokschutz BR187;225995;MATRECTRANS;1;DKS1;;DKS1;DKS1000EIN;;PO70626;;;SparePart;JA;;NEW;15600;0;;;
17/03/2025;TRANSFER;30121;LIM ACI 12CS08C-V0020, Lokschutz BR187;225996;MATRECTRANS;2;DKS1;;DKS1;DKS1000EIN;;PO70626;;;SparePart;JA;;;15600;31200;AKM;;
17/03/2025;ISSUE;41964;CONSOLE CONFIGUREE 2U;142378;MATUSETRANS;-1;FRD1;;;;;;;WO1960388;SparePart;GC;CM-FS_ADD;;2074;2074;FRD1;BB27160;NEW
17/03/2025;TRANSFER;30121;LIM ACI 12CS08C-V0020, Lokschutz BR187;225997;MATRECTRANS;1;DKS1;DKS1000EIN;DKS1;DKS1F01102;;;41759;;SparePart;JA;;NEW;15600;15600;DKS1;;
17/03/2025;RECEIPT;TL57315;Füllmeister FGZ Plus 50 Mobil;225998;MATRECTRANS;2;IAS1;;IAS1;Pool Asti;;PO70456;;;;TECH-TOOL;;;475;950;;;
17/03/2025;RECEIPT;43195;CFY256-HR Pretec, 256MB, Compact Flash Card Typ I, Lynx Controller, -40° bis +85°C;225999;MATRECTRANS;10;DKR1;;DKR1;DKR1E23104;;PO70780;;;SparePart;JE;;;25,2;252;;;
17/03/2025;ISSUE;41964;CONSOLE CONFIGUREE 2U;142379;MATUSETRANS;-1;FRD1;;;;;;;WO1963839;SparePart;GC;CM-FS_ADD;;1800;1800;FRD1;BB27160;NEW
17/03/2025;TRANSFER;41969;MANIPULATEUR FREIN DIRECT;226311;MATRECTRANS;1;FHIO1;;FHIO1;;;;;;SparePart;RB;;;0;0;;;
17/03/2025;RECEIPT;29138;Einstiegsleiter;226000;MATRECTRANS;2;DKS1;;DKS1;DKS1000EIN;;PO70626;;;SparePart;ND;;;1810;3620;;;
17/03/2025;ISSUE;41915;MODULE PALIX 2+1R-2KV NG (PMCF 1);142380;MATUSETRANS;-1;EDE1;;;;;;;WO1960395;SparePart;FD;CM-FS_ADD;;3010;3010;EDE1;BB27152;NEW
17/03/2025;TRANSFER;41969;MANIPULATEUR FREIN DIRECT;226312;MATRECTRANS;1;FHIO1;;FHIO1;;;;;;SparePart;RB;;REPAIRED;0;0;;;
17/03/2025;TRANSFER;43510;Dégraissant KL9H bidon de 20 LITRES, Molydal;226313;MATRECTRANS;20;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;3,01;60,2;FOS1;;
17/03/2025;TRANSFER;55448;Filtre à air caisson évaporateur, SF-FILTRES;226314;MATRECTRANS;4;EDE1;FOS1B02001;EDE1;EXT_Thionville;;;41726;;SparePart;HE;;;22,17;88,68;FOS1;;
17/03/2025;TRANSFER;42134;FILTRE CU1/140X140X12G3, SF- FILTRES;226315;MATRECTRANS;2;EDE1;FOS1F02003;EDE1;EXT_Thionville;;;41726;;SparePart;MA;;;12,38;24,76;FOS1;;
17/03/2025;TRANSFER;42291;Wiper blade 650mm/ BALAI ESSUIE VITRE LG.650;226316;MATRECTRANS;2;EDE1;FOS1H04503;EDE1;EXT_Thionville;;;41726;;SparePart;JG;;;123,41;246,82;FOS1;;
17/03/2025;TRANSFER;43274;Graisse LCH500 tampon, molydal;226317;MATRECTRANS;5;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;19,65;98,25;FOS1;;
17/03/2025;TRANSFER;56043;Anderol 3057M bidon de 20 litres, K;226318;MATRECTRANS;10;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;14,03;140,3;FOS1;;
17/03/2025;TRANSFER;56043;Anderol 3057M bidon de 20 litres, K;226319;MATRECTRANS;10;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;14,03;140,3;FOS1;;
17/03/2025;TRANSFER;28822;Boite à pétards inox;226320;MATRECTRANS;2;EDE1;FOS1J02101;EDE1;EXT_Thionville;;;41726;;SparePart;DD;;;147,56;295,12;FOS1;;
17/03/2025;TRANSFER;29003;Petard à griffe, alsetex;226321;MATRECTRANS;1;EDE1;Coffre;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;31,8;31,8;FOS1;;
17/03/2025;TRANSFER;29003;Petard à griffe, alsetex;226322;MATRECTRANS;5;EDE1;Coffre;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;32,45;162,25;FOS1;;
17/03/2025;TRANSFER;29004;Torche flamme rouge 8 minutes, Alsetex;226323;MATRECTRANS;2;EDE1;Coffre;EDE1;EXT_Thionville;;;41726;;SparePart;JD;;;132,67;265,34;FOS1;;
17/03/2025;TRANSFER;31799;Graisse ALPHALUB LGEP2 Schmierfett ALPHALUB LGEP2, SKF;226324;MATRECTRANS;1;EDE1;Armoire 1;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;18,67;18,67;FOS1;;
17/03/2025;TRANSFER;41999;FEU ROUGE 21 LEDS 72V-110V-COL NOIR, ALSTOM;226325;MATRECTRANS;1;EDE1;FOS1F04305;EDE1;EXT_Thionville;;;41726;;SparePart;MA;;;183;183;FOS1;;
17/03/2025;TRANSFER;41999;FEU ROUGE 21 LEDS 72V-110V-COL NOIR, ALSTOM;226326;MATRECTRANS;1;EDE1;FOS1F04305;EDE1;EXT_Thionville;;;41726;;SparePart;MA;;;183;183;FOS1;;
17/03/2025;TRANSFER;ITM3502;"Filter - 60 MICRONS  DN 15  REF APIC F1013b G1/4"", APIC";226327;MATRECTRANS;1;EDE1;FOS1F02202;EDE1;EXT_Thionville;;;41726;;SparePart;MA;;;7,15;7,15;FOS1;;
17/03/2025;TRANSFER;43498;Brosse de contact;226328;MATRECTRANS;1;EDE1;FOS1A01003;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;645;645;FOS1;;
17/03/2025;TRANSFER;43498;Brosse de contact;226329;MATRECTRANS;1;EDE1;FOS1A01003;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;645;645;FOS1;;
17/03/2025;TRANSFER;16178;Trockenluftfilter C13114/4;226330;MATRECTRANS;1;EDE1;FOS1F01001;EDE1;EXT_Thionville;;;41726;;SparePart;QA;;;16,32;16,32;FOS1;;
17/03/2025;TRANSFER;42337;cartouche filtrante FI-DH, Paker;226331;MATRECTRANS;1;EDE1;FOS1F02103;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;129,9;129,9;FOS1;;
17/03/2025;TRANSFER;ITM3939;Flexible CG 201RF D28 L720;226332;MATRECTRANS;1;EDE1;FOS1B01001;EDE1;EXT_Thionville;;;41726;;SmallPart;MA;;;90,4;90,4;FOS1;;
17/03/2025;TRANSFER;ITM3940;Flexible CP 201RF D28 L720;226333;MATRECTRANS;1;EDE1;FOS1B01004;EDE1;EXT_Thionville;;;41726;;SmallPart;MA;;;98,2;98,2;FOS1;;
17/03/2025;TRANSFER;12808;Nutring/Dichtungsring für Bremskupplungsschläuche - Joint accouplement CP/CG;226334;MATRECTRANS;5;EDE1;FOS1H05303;EDE1;EXT_Thionville;;;41726;;SparePart;RC;;;4,25;21,25;FOS1;;
17/03/2025;TRANSFER;31034;SHELL ENGRENAGE 3470 POLYMER LABEL, SHELL;226335;MATRECTRANS;20;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;13,92;278,4;FOS1;;
17/03/2025;TRANSFER;31074;huile compresseur syntetic SYNTO 100 , FUCHS;226336;MATRECTRANS;5;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;14,12;70,6;FOS1;;
17/03/2025;TRANSFER;ITM4542;Kit visserie Brosse de contact / BB27000;226337;MATRECTRANS;2;EDE1;FOS1G02109;EDE1;EXT_Thionville;;;41726;;SmallPart;TECH-TOOL;;;17,18;34,36;FOS1;;
17/03/2025;TRANSFER;29497;FILTRE D'ASPIRATION compresseur auxiliaire, Faiveley;226338;MATRECTRANS;1;EDE1;FOS1H05108;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;26,9;26,9;FOS1;;
17/03/2025;TRANSFER;56004;Goupille fendue 8 x 80 mm, WURTH;226339;MATRECTRANS;3;EDE1;FOS1H05205;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;0,64;1,92;FOS1;;
17/03/2025;TRANSFER;56004;Goupille fendue 8 x 80 mm, WURTH;226340;MATRECTRANS;8;EDE1;FOS1H05205;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;0,64;5,12;FOS1;;
17/03/2025;TRANSFER;56004;Goupille fendue 8 x 80 mm, WURTH;226341;MATRECTRANS;5;EDE1;FOS1H05205;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;0,64;3,2;FOS1;;
17/03/2025;TRANSFER;30237;Semelle de frein , Faiveley;226342;MATRECTRANS;2;EDE1;FOS1B02001;EDE1;EXT_Thionville;;;41726;;SparePart;RB;;;75,64;151,28;FOS1;;
17/03/2025;TRANSFER;30237;Semelle de frein , Faiveley;226343;MATRECTRANS;2;EDE1;FOS1B02001;EDE1;EXT_Thionville;;;41726;;SparePart;RB;;;75,64;151,28;FOS1;;
17/03/2025;TRANSFER;30237;Semelle de frein , Faiveley;226344;MATRECTRANS;12;EDE1;FOS1B02001;EDE1;EXT_Thionville;;;41726;;SparePart;RB;;;135;1620;FOS1;;
17/03/2025;TRANSFER;28825;Plaque de queue circulaire rouge et blanche;226345;MATRECTRANS;2;EDE1;FOS1J01001;EDE1;EXT_Thionville;;;41726;;SparePart;JD;;;96,68;193,36;FOS1;;
17/03/2025;TRANSFER;28828;Lanterne de bord SNCF Type B1;226346;MATRECTRANS;1;EDE1;FOS1J 01305;EDE1;EXT_Thionville;;;41726;;SparePart;JD;;;191,3;191,3;FOS1;;
17/03/2025;TRANSFER;28828;Lanterne de bord SNCF Type B1;226347;MATRECTRANS;1;EDE1;FOS1J 01305;EDE1;EXT_Thionville;;;41726;;SparePart;JD;;;191,3;191,3;FOS1;;
17/03/2025;TRANSFER;42006;FUSIBLE COUTEAU GG T.2 100A, ALSTOM;226348;MATRECTRANS;1;EDE1;FOS1F04102;EDE1;EXT_Thionville;;;41726;;SparePart;FB;;;22,03;22,03;FOS1;;
17/03/2025;TRANSFER;28829;Pile pour lanterne de bord type B1 (type 6LR20 ou NR625L);226349;MATRECTRANS;2;EDE1;FOS1J01303;EDE1;EXT_Thionville;;;41726;;SparePart;ZZ;;;28,64;57,28;FOS1;;
17/03/2025;TRANSFER;27551;Archet 1500V MIDI (1 950 mm), Faiveley Tours;226350;MATRECTRANS;1;EDE1;FOS1ATELIER;EDE1;EXT_Thionville;;;41726;;SparePart;FB;;;7685,17;7685,17;FOS1;;
17/03/2025;TRANSFER;27551;Archet 1500V MIDI (1 950 mm), Faiveley Tours;226351;MATRECTRANS;1;EDE1;FOS1ATELIER;EDE1;EXT_Thionville;;;41726;;SparePart;FB;;;7685,17;7685,17;FOS1;;
17/03/2025;TRANSFER;29542;Archet carbone 25KV FRET (1600 mm), Faiveley Tours;226352;MATRECTRANS;1;EDE1;FOS1ATELIER;EDE1;EXT_Thionville;;;41726;;SparePart;FB;;NEW;2833,9;2833,9;FOS1;;
17/03/2025;TRANSFER;30974;Shell Fluid EP460 im 50 KG Gebinde 60L, Shell;226353;MATRECTRANS;20;EDE1;lubricant storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;11,97;239,4;FOS1;;
17/03/2025;TRANSFER;31034;SHELL ENGRENAGE 3470 POLYMER LABEL, SHELL;226354;MATRECTRANS;20;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;13,92;278,4;FOS1;;
17/03/2025;TRANSFER;31074;huile compresseur syntetic SYNTO 100 , FUCHS;226355;MATRECTRANS;5;EDE1;Lubricant Storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;14,12;70,6;FOS1;;
17/03/2025;TRANSFER;42120;Spirel GG20, Spirel;226356;MATRECTRANS;4;EDE1;lubricant storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;9,85;39,4;FOS1;;
17/03/2025;TRANSFER;42120;Spirel GG20, Spirel;226357;MATRECTRANS;1;EDE1;lubricant storage;EDE1;EXT_Thionville;;;41726;;Lubricant;TECH-CONS;;;7,02;7,02;FOS1;;
17/03/2025;RECEIPT;ITM4163;Hilfsschalterblock MARN220AT;226406;MATRECTRANS;2;DKS1;;DKS1;DKS1I25602;;PO58235;;;SparePart;JB;;;9,9;19,8;;;
17/03/2025;TRANSFER;ITM2230;Steckkarte Zentralrechner;226407;MATRECTRANS;1;DKR1;;DKR1;DKR1E21101;;;;;SparePart;JC;;REPAIRED;3537,2;3537,2;;;
17/03/2025;ISSUE;41969;MANIPULATEUR FREIN DIRECT;142381;MATUSETRANS;-1;FHIO1;;;;ORT1465;;41764;WO1880981;SparePart;RB;REVI-SO;;0;0;FHIO1;BB27144;NEW
17/03/2025;TRANSFER;ITM5098;Traction/braking force control panel;226410;MATRECTRANS;1;DKS1;;DKS1;DKS1E06102;;PO58235;;;SparePart;TA;;NEW;13300;0;;;
17/03/2025;TRANSFER;ITM5098;Traction/braking force control panel;226411;MATRECTRANS;1;DKS1;;DKS1;DKS1E06102;;PO58235;;;SparePart;TA;;;13300;13300;AKM;;
17/03/2025;TRANSFER;15637;Druckluftbehälter Tiefschwarz Aluminium 400Liter;226412;MATRECTRANS;1;DKR1;;DKR1;DKR1000HOF;;PO60659;;;SparePart;QD;;NEW;1436,2;0;;;
17/03/2025;TRANSFER;15637;Druckluftbehälter Tiefschwarz Aluminium 400Liter;226413;MATRECTRANS;1;DKR1;;DKR1;DKR1000HOF;;PO60659;;;SparePart;QD;;NEW;1436,2;0;;;
17/03/2025;TRANSFER;15637;Druckluftbehälter Tiefschwarz Aluminium 400Liter;226414;MATRECTRANS;2;DKR1;;DKR1;DKR1000HOF;;PO60659;;;SparePart;QD;;;1436,2;2872,4;AKM;;
17/03/2025;ISSUE;14280;Wischerlager;142576;MATUSETRANS;-2;DKR1;;;;ORT1081;;41763;WO1963860;SparePart;JG;CM-FS;;33,87;67,74;DKR1;189-152;NEW
17/03/2025;ISSUE;14777;Bordnetzbatterie 104V 2PzS 86/90Ah;142577;MATUSETRANS;-1;DZW1;;;;PLACEOFREPAIR;;41765;;SparePart;HD;;;550;550;DZW1;;
17/03/2025;STAGETRANSFER;30006;Netzsimulator Willtek 4202R;226415;MATRECTRANS;1;DKS1;;DKS1;;;;41766;;;TECH-TOOL;;;0;0;DKS1;;
17/03/2025;RETURN;13299;Lichtsteuergerät LSG1;142703;MATUSETRANS;1;VZL1;;;;ORT1071;;41769;WO1955665;SparePart;KA;CM-FS;REPAIRED;320;-320;VZL1;186-155;NEW
17/03/2025;TRANSFER;14028;Zentralknoten SP-Z;226358;MATRECTRANS;1;DKR1;;DKR1;DKR1E04406;;;;;SparePart;JC;;REPAIRED;0;0;;;
17/03/2025;RETURN;13300;Lichtsteuergerät LSG1 (746178);142704;MATUSETRANS;1;VZL1;;;;ORT1071;;41770;WO1955665;SparePart;KA;CM-FS;REPAIRED;0;0;VZL1;186-155;NEW
17/03/2025;RETURN;13300;Lichtsteuergerät LSG1 (746178);142705;MATUSETRANS;1;VZL1;;;;ORT1071;;41771;WO1955665;SparePart;KA;CM-FS;REPAIRED;382,34;-382,34;VZL1;186-155;NEW
17/03/2025;RETURN;29164;EP-Dose 9Polig UIC 541-5 mit Kabel inkl. Halter;142706;MATUSETRANS;2;VZL1;;;;;;;WO1955656;SparePart;SG;CM-FS;;0;0;VZL1;186-155;NEW
17/03/2025;TRANSFER;14028;Zentralknoten SP-Z;225757;MATRECTRANS;1;DKR1;DKR1E04406;DKR1;DKR1E04106;;;41772;;SparePart;JC;;REPAIRED;0;0;DKR1;;
17/03/2025;TRANSFER;41956;MANIPULATEUR CONDUITE TRACTION/FREINAGE;226359;MATRECTRANS;1;FOS1;;FOS1;FOS1D03001;;;;;SparePart;ZZ;;;1;1;;;
17/03/2025;ISSUE;41956;MANIPULATEUR CONDUITE TRACTION/FREINAGE;142382;MATUSETRANS;-1;FOS1;;;;ORT1576;;41773;WO1831867;SparePart;ZZ;REVI-SO;;1;1;FOS1;BB27126;NEW
17/03/2025;RECEIPT;ITM4206;Digital Input Unit DCX3000A MITRAC CC MIO-DI1;226416;MATRECTRANS;1;DKS1;;DKS1;DKS1J10303;;PO58235;;;SparePart;JA;;;611;611;;;
17/03/2025;RECEIPT;31751;kit de prélèvement Huile Transformateur , SGS;226417;MATRECTRANS;70;FOS1;;FOS1;FOS1A01301;;PO73180;;;SparePart;TECH-TOOL;;;22,45;1571,5;;;
17/03/2025;RECEIPT;56004;Goupille fendue 8 x 80 mm, WURTH;226418;MATRECTRANS;100;FOS1;;FOS1;FOS1H05205;;PO73639;;;SparePart;ZZ;;;0,73;73;;;
17/03/2025;RECEIPT;ITM4213;Combi Sensor vormontiert;226419;MATRECTRANS;2;DKS1;;DKS1;DKS1I25602;;PO58235;;;SparePart;GE;;;134;268;;;
17/03/2025;SHIPRECEIPT;27746;Dichtungsrahmen für  Signalsw. Mitte oben;226420;MATRECTRANS;2;DKR1;DKS1J42003;DKR1;DKR1F08306;;;41661;;SparePart;KB;;;120,16;240,32;DKS1;;
17/03/2025;SHIPRECEIPT;13375;Armlehne Links für Fahrersitz 738.37;226421;MATRECTRANS;3;DKR1;DKS1J30101;DKR1;DKR1E04305;;;41661;;SparePart;DC;;;69,8;209,4;DKS1;;
17/03/2025;SHIPRECEIPT;13374;Armlehne Rechts für Fahrersitz 738.37;226422;MATRECTRANS;2;DKR1;DKS1J30103;DKR1;DKR1E19305;;;41661;;SparePart;DC;;;69,8;139,6;DKS1;;
17/03/2025;STAGETRANSFER;29138;Einstiegsleiter;225698;MATRECTRANS;2;DKS1;DKS1000EIN;DKS1;DKS1000EIN;;;41774;;SparePart;ND;;;1810;3620;DKS1;;
