Date;TransType;Item;Description;TransID;TableSource;Qty;OriginalStoreroom;OriginalBin;ToStoreroom;ToBin;Location;PoNumber;InventoryUsage ;WorkOrder;ItemType;ItemCommCodes;WOCommGroup ;ConditionCode;ActualCost;LineCost;FromStoreroom;TopAsset;AssetConCode
11/03/2025;ISSUE;16178;Trockenluftfilter C13114/4;141642;MATUSETRANS;-1;DEA1;;;;ORT1082;;41464;WO1850149;SparePart;QA;PM-FS;;14,1;14,1;DEA1;185-544;NEW
11/03/2025;ISSUE;16179;Ölfeinstfilter-Kit;141643;MATUSETRANS;-1;DEA1;;;;ORT1082;;41464;WO1850149;SparePart;QA;PM-FS;;158,4;158,4;DEA1;185-544;NEW
11/03/2025;TRANSFER;41964;CONSOLE CONFIGUREE 2U;223716;MATRECTRANS;1;FOS1;;FOS1;FOS1A01102;;;;;SparePart;GC;;REPAIRED;1800;1800;;;
11/03/2025;RETURN;30141;Zugsteuergerät DCY 1110B;141703;MATUSETRANS;1;VZL1;;;;ORT1071;;41473;WO1938342;SparePart;GC;CM-FS;;1125,89;-1125,89;VZL1;186-240;NEW
11/03/2025;RETURN;55467;Spannungssensor CV 4-4000/SP1, LEM;141704;MATUSETRANS;1;VZL1;;;;ORT1071;;41475;WO1938342;SparePart;JA;CM-FS;;801,85;-801,85;VZL1;186-240;NEW
11/03/2025;SHIPTRANSFER;29164;EP-Dose 9Polig UIC 541-5 mit Kabel inkl. Halter;223717;MATRECTRANS;2;VZL1;F6;VZL1;Railpool Lokservice Hamburg Altenwerder;;;41309;;SparePart;SG;;;1266,93;2533,86;PPO1;;
11/03/2025;TRANSFER;29802;Anzeigevorrichtung Type AV 73-01, Stabeg Austria;223663;MATRECTRANS;1;HKO1;HKO1C06103;HKO1;HKO1C12104;;;41471;;SparePart;JC;;NEW;1533,44;1533,44;HKO1;;
11/03/2025;STAGETRANSFER;13593;Temperaturschalter 112° Kompressor-Aggregat;223664;MATRECTRANS;1;DKS1;DKS1J25201;DKS1;DKS1J25201;;;41478;;SparePart;GE;;;243,17;243,17;DKS1;;
11/03/2025;STAGETRANSFER;13593;Temperaturschalter 112° Kompressor-Aggregat;223665;MATRECTRANS;2;DKS1;DKS1J25201;DKS1;DKS1J25201;;;41478;;SparePart;GE;;;170,76;341,52;DKS1;;
11/03/2025;TRANSFER;30141;Zugsteuergerät DCY 1110B;223718;MATRECTRANS;1;DTE;Railpool Lokservice Hamburg Altenwerder;DTE;Lach, Stefan;;;41480;;SparePart;GC;;REPAIRED;1125,89;1125,89;VZL1;;
11/03/2025;TRANSFER;55467;Spannungssensor CV 4-4000/SP1, LEM;223719;MATRECTRANS;1;DTE;Railpool Lokservice Hamburg Altenwerder;DTE;Lach, Stefan;;;41480;;SparePart;JA;;NEW;801,85;801,85;VZL1;;
11/03/2025;INSERTITEM;55467;Spannungssensor CV 4-4000/SP1, LEM;3128143;INVTRANS;0;DTE;;;;;;;;SparePart;JA;;;0;0;;;
11/03/2025;SHIPRECEIPT;43415;Sicherheitsventil 10,5 bar, Faiveley;223802;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;DKS1I26503;;;41337;;SparePart;QE;;NEW;512,19;512,19;DKR1;;
11/03/2025;SHIPRECEIPT;43415;Sicherheitsventil 10,5 bar, Faiveley;223803;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;DKS1I26503;;;41337;;SparePart;QE;;NEW;512,19;512,19;DKR1;;
11/03/2025;SHIPRECEIPT;43415;Sicherheitsventil 10,5 bar, Faiveley;223804;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;DKS1I26503;;;41337;;SparePart;QE;;;512,19;512,19;DKR1;;
11/03/2025;SHIPRECEIPT;43415;Sicherheitsventil 10,5 bar, Faiveley;223805;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;DKS1I26503;;;41337;;SparePart;QE;;NEW;512,19;512,19;DKR1;;
11/03/2025;TRANSFER;ITM2666;MPU DIS Rack;223666;MATRECTRANS;1;DKR1;;DKR1;DKR1E13107;;;;;SparePart;TE;;REPAIRED;7020;7020;;;
11/03/2025;SHIPRECEIPT;29164;EP-Dose 9Polig UIC 541-5 mit Kabel inkl. Halter;223720;MATRECTRANS;2;VZL1;F6;VZL1;Railpool Lokservice Hamburg Altenwerder;;;41309;;SparePart;SG;;;1266,93;2533,86;PPO1;;
11/03/2025;ISSUE;29164;EP-Dose 9Polig UIC 541-5 mit Kabel inkl. Halter;141644;MATUSETRANS;-2;VZL1;;;;ORT1071;;41308;WO1955656;SparePart;SG;CM-FS;;1266,93;2533,86;VZL1;186-155;NEW
11/03/2025;STAGETRANSFER;16178;Trockenluftfilter C13114/4;223721;MATRECTRANS;1;DKS1;DKS1F06203;DKS1;DKS1F06203;;;41474;;SparePart;QA;;;14,1;14,1;DKS1;;
11/03/2025;STAGETRANSFER;12733;wiper blade NKW 650mm;223722;MATRECTRANS;4;DKS1;DKS1F03004;DKS1;DKS1F03004;;;41474;;SparePart;JG;;;14,67;58,68;DKS1;;
11/03/2025;STAGETRANSFER;13399;MANN Luftfiltereinsatz C1176/4;223723;MATRECTRANS;2;DKS1;DKS1F06101;DKS1;DKS1F06101;;;41474;;SparePart;QA;;;23,95;47,9;DKS1;;
11/03/2025;STAGETRANSFER;13413;MANN Luftfiltereinsatz C940;223724;MATRECTRANS;2;DKS1;DKS1F06201;DKS1;DKS1F06201;;;41474;;SparePart;QA;;;21,5;43;DKS1;;
11/03/2025;STAGETRANSFER;13442;Filtermatte HBU-Schrank;223725;MATRECTRANS;4;DKS1;DKS1F08002;DKS1;DKS1F08002;;;41474;;SparePart;HA;;;2,1;8,4;DKS1;;
11/03/2025;SHIPTRANSFER;14131;Willtek 4202R Mobile Service Tester incl. DC Option V;223667;MATRECTRANS;1;DKS1;Pool Komarom;DKS1;;;;41482;;;TECH-TOOL;;;0;0;HKO1;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127905;INVTRANS;0;XAN1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127906;INVTRANS;0;VZL1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127907;INVTRANS;0;XKS9;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127908;INVTRANS;0;XKS1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127909;INVTRANS;0;XWS1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127910;INVTRANS;0;IAS1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127911;INVTRANS;0;HUM1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127912;INVTRANS;0;IRV1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127913;INVTRANS;0;IAS2;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127914;INVTRANS;0;NOS1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127915;INVTRANS;0;NKV1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127916;INVTRANS;0;PPO1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127917;INVTRANS;0;OEW1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127918;INVTRANS;0;SAN1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127919;INVTRANS;0;PWS1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127920;INVTRANS;0;SBL2;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127921;INVTRANS;0;SBL1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127922;INVTRANS;0;SHA1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127923;INVTRANS;0;SGO1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127924;INVTRANS;0;SMA1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127925;INVTRANS;0;SLU1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127926;INVTRANS;0;CCH1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127927;INVTRANS;0;DDZ1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127928;INVTRANS;0;CMU1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127929;INVTRANS;0;DKR1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127930;INVTRANS;0;DEA1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127931;INVTRANS;0;DKS1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127932;INVTRANS;0;DKR2;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127933;INVTRANS;0;DMÜ1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127934;INVTRANS;0;DLP1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127935;INVTRANS;0;DSI1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127936;INVTRANS;0;DPI1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127937;INVTRANS;0;DTB1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127938;INVTRANS;0;DSP1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127939;INVTRANS;0;HKO2;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;INSERTITEM;ITM5327;pressure relief device VS 080 VP 0.7B RAL7031 VT;3127940;INVTRANS;0;HKO1;;;;;;;;SparePart;TC;;;0;0;;;
11/03/2025;RETURN;ITM3831;SDU 2;141645;MATUSETRANS;1;VZL1;;;;ORT1666;;41483;WO1937835;SparePart;JD;CM-FS;NEW;4232;-4232;VZL1;186-368;NEW
11/03/2025;TRANSFER;ITM4587;Battery Odyssey PC 925 for DPM;223669;MATRECTRANS;11;SHA1;A0;SHA1;1F5A;;;41485;;SparePart;EA;;;203;2233;SAN1;;
11/03/2025;TRANSFER;ITM3830;SDU 1;223726;MATRECTRANS;1;VZL1;;VZL1;;;;;;SparePart;JD;;DEFECT;0;0;;;
11/03/2025;STAGETRANSFER;ITM3831;SDU 2;223727;MATRECTRANS;1;VZL1;LSW Lokservice Wolf GmbH (01809 Dohna);VZL1;LSW Lokservice Wolf GmbH (01809 Dohna);ORT1666;;41484;WO1937835;SparePart;JD;CM-FS;NEW;4232;4232;VZL1;186-368;NEW
11/03/2025;STAGETRANSFER;ITM3830;SDU 1;223728;MATRECTRANS;1;VZL1;;VZL1;;ORT1666;;41484;WO1937835;SparePart;JD;CM-FS;DEFECT;0;0;VZL1;186-368;NEW
11/03/2025;ISSUE;15179;Akkupack Komplett für Gersys EbuLa Display BC4400;141646;MATUSETRANS;-2;DKR1;;;;ORT1081;;41477;WO1925203;SparePart;JC;PM-FS;;128;256;DKR1;186-354;NEW
11/03/2025;SHIPRECEIPT;ITM1113;Filter mat G4/EU4 220 x 290 x 24mm;223670;MATRECTRANS;17;IAS1;DKS1F11302;IAS1;IAS1000EIN;;;41367;;SparePart;LC;;;1;17;DKS1;;
11/03/2025;SHIPRECEIPT;ITM1113;Filter mat G4/EU4 220 x 290 x 24mm;223671;MATRECTRANS;83;IAS1;DKS1F11302;IAS1;IAS1000EIN;;;41367;;SparePart;LC;;;1;83;DKS1;;
11/03/2025;TRANSFER;44311;Getriebegehäuse unten;223672;MATRECTRANS;1;SHA1;SHA1S50101;SHA1;SHA1S53101;;;;;SparePart;FA;;;8142,6;8142,6;SHA1;;
11/03/2025;TRANSFER;44311;Getriebegehäuse unten;223673;MATRECTRANS;1;SHA1;SHA1S50101;SHA1;SHA1S53101;;;;;SparePart;FA;;;8142,6;8142,6;SHA1;;
11/03/2025;TRANSFER;44311;Getriebegehäuse unten;223674;MATRECTRANS;1;SHA1;SHA1S50101;SHA1;SHA1S53101;;;;;SparePart;FA;;;6685,83;6685,83;SHA1;;
11/03/2025;TRANSFER;43309;Ringscheibenpaket vollst.;223675;MATRECTRANS;1;SHA1;SHA1S50101;SHA1;SHA1S53101;;;;;SparePart;FA;;;2583,84;2583,84;SHA1;;
11/03/2025;RECEIPT;14242;SABESTO Pflege- und Gleitspray 300ml, Würth;223676;MATRECTRANS;40;HKO1;;HKO1;HKO1S01004;;PO72531;;;Lubricant;TECH-CONS;;;9,97;398,8;;;
11/03/2025;TRANSFER;13206;Aufstieg links vollständig, BR185.2 Beifahrerseite;223677;MATRECTRANS;1;SHA1;SHA1S51102;SHA1;SHA1S54101;;;;;SparePart;ND;;;259;259;SHA1;;
11/03/2025;STAGETRANSFER;43415;Sicherheitsventil 10,5 bar, Faiveley;222189;MATRECTRANS;1;DKS1;DKS1I26503;DKS1;DKS1I26503;INTHEFIELD;;41490;WO1960093;SparePart;QE;MAT-SALES;;512,19;512,19;DKS1;;
11/03/2025;TRANSFER;13545;Bremszangeneinheit ohne Federspeicher;223678;MATRECTRANS;1;SHA1;SHA1S51103;SHA1;1F5B;;;41491;;SparePart;RB;;REPAIRED;1800;1800;SHA1;;
11/03/2025;ISSUE;15132;MANN Luftfiltereinsatz C15165/3, Mann Filter;141647;MATUSETRANS;-1;HKO1;;;;;;;WO1926587;SparePart;QA;PM-FS;;17,2;17,2;HKO1;490-008;NEW
11/03/2025;ISSUE;30596;Luftfiltereinsatz CF700, Mann Filter;141648;MATUSETRANS;-1;HKO1;;;;;;;WO1926587;SparePart;QA;PM-FS;;16,2;16,2;HKO1;490-008;NEW
11/03/2025;ISSUE;27488;Luftfilter/Ansaugfilter (Hilfskompressor), Faiveley;141649;MATUSETRANS;-1;HKO1;;;;;;;WO1926587;SparePart;QB;PM-FS;;15,5;15,5;HKO1;490-008;NEW
11/03/2025;TRANSFER;41915;MODULE PALIX 2+1R-2KV NG (PMCF 1);222190;MATRECTRANS;1;EDE1;FOS1A03102;EDE1;EXT_Thionville;;;41492;;SparePart;FD;;REPAIRED;3010;3010;FOS1;;
11/03/2025;ISSUE;30594;Ölfiterpatrone Kompressor, Knorr;141650;MATUSETRANS;-1;HKO1;;;;;;;WO1926587;SparePart;QB;PM-FS;;134,52;134,52;HKO1;490-008;NEW
11/03/2025;TRANSFER;42851;Afficheur IHM radio;222191;MATRECTRANS;1;EDE1;FOS1G04202;EDE1;EXT_Thionville;;;41492;;SparePart;JF;;REPAIRED;1565;1565;FOS1;;
11/03/2025;INSERTITEM;42851;Afficheur IHM radio;3127941;INVTRANS;0;EDE1;;;;;;;;SparePart;JF;;;0;0;;;
11/03/2025;ISSUE;12869;Anderol 3057M im 20 Liter Gebinde;141651;MATUSETRANS;-16;HKO1;;;;;;;WO1926587;Lubricant;TECH-CONS;PM-FS;;14,9;238,4;HKO1;490-008;NEW
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223679;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223680;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223681;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;REPAIRED;8860;8860;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223682;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223683;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223684;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223685;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223686;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223687;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223688;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;REPAIRED;8860;8860;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223689;MATRECTRANS;1;SHA1;SHA1S52102;SHA1;SHA1S57101;;;41493;;SparePart;FA;;REPAIRED;8860;8860;SHA1;;
11/03/2025;ISSUE;43415;Sicherheitsventil 10,5 bar, Faiveley;141705;MATUSETRANS;-1;DKS1;;;;INTHEFIELD;;41490;WO1960093;SparePart;QE;MAT-SALES;;512,19;512,19;DKS1;;
11/03/2025;ISSUE;12636;Kohleschleifstück SK1560 SK85W (D);141652;MATUSETRANS;-2;JAKUB.SPYCHALA-ST;;;;ORT1305;;41489;WO1960092;SparePart;FB;CM-FS;;119;238;JAKUB.SPYCHALA-ST;186-367;NEW
11/03/2025;ISSUE;14240;Bremsbelag-Paar  BECORIT B36 400cm²x24mm;141653;MATUSETRANS;-16;PPO1;;;;ORT1305;;41488;WO1960091;SparePart;RB;CM-FS;;48,63;778,08;PPO1;186-367;NEW
11/03/2025;SHIPTRANSFER;TL57334;Benning TA 5 Sicherheits-Messleitung Lamellenstecker 4 mm Buchse 4 mm 40.00 m Schwarz;223806;MATRECTRANS;1;DKR1;DKS1000EIN;DKR1;;;;41401;;;TECH-TOOL;;;0;0;DKS1;;
11/03/2025;RECEIPT;ITM5321;Round buffer;223690;MATRECTRANS;100;HKO1;;HKO1;HKO1C12202;;PO73080;;;SmallPart;DA;;;0,39;39;;;
11/03/2025;SHIPRECEIPT;56357;Infrarot-Thermometer TV 325 Testboy, Testboy;223691;MATRECTRANS;1;HKO1;;HKO1;Krisztian, Fabian;;;41267;;;;;;0;0;DKS1;;
11/03/2025;ISSUE;56440;Bremsenreiniger Würth;141654;MATUSETRANS;-1;DKR1;;;;;;41496;WO1874454;Lubricant;MC;MAT-SALES;;23,13;23,13;DKR1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223692;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223693;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223694;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223695;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223696;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223697;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223698;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223699;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;REPAIRED;8860;8860;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223700;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;REPAIRED;8860;8860;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223902;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223903;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3855;Half-Bridge IGBT Power Module PM-45-1500-M1 Series;223904;MATRECTRANS;1;SHA1;SHA1S52101;SHA1;SHA1S58101;;;41495;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM2472;Transportsicherung für ein Drehgestell SF4 Fahrwerk / Siemens Vectron;223905;MATRECTRANS;2;SHA1;1E1A;SHA1;SHA1S56101;;;;;Others;EA;;;2000;4000;SHA1;;
11/03/2025;TRANSFER;13280;Stromabnehmer komplett 1DSA200.28 (D/DK/SE), Stemmann Technik GmbH;223906;MATRECTRANS;1;DKR1;;DKR1;DKR1KIESEL;;;;;SparePart;FB;;REPAIRED;0;0;;;
11/03/2025;ISSUE;56235;Filterelement;141354;MATUSETRANS;-1;HKO1;;;;;;;WO1933608;SparePart;QA;PM-FS;;59;59;HKO1;285-109;NEW
11/03/2025;ISSUE;56235;Filterelement;141355;MATUSETRANS;-1;HKO1;;;;;;;WO1933608;SparePart;QA;PM-FS;;59;59;HKO1;285-109;NEW
11/03/2025;STAGETRANSFER;13996;DC/AC-Wandler 24VAC 140V 400Hz;223729;MATRECTRANS;1;PPO1;H5;PPO1;H5;;;41498;;SparePart;FA;;;50;50;PPO1;;
11/03/2025;STAGETRANSFER;16312;Dimmermodul ED-2044-N3;223730;MATRECTRANS;1;PPO1;4A3;PPO1;4A3;;;41498;;SparePart;TD;;;0;0;PPO1;;
11/03/2025;STAGETRANSFER;55468;Doppeldruckmessgerät / Manometer mit Leuchtfolie HLL/HLB;223731;MATRECTRANS;1;PPO1;4A3;PPO1;4A3;;;41498;;SparePart;RA;;;0;0;PPO1;;
11/03/2025;TRANSFER;ITM3904;IGBT Crowbar Module CB-45-1500-M1 Series;223907;MATRECTRANS;1;SHA1;SHA1S52103;SHA1;SHA1S59101;;;41500;;SparePart;FA;;REPAIRED;17475;17475;SHA1;;
11/03/2025;TRANSFER;ITM3904;IGBT Crowbar Module CB-45-1500-M1 Series;223908;MATRECTRANS;1;SHA1;SHA1S52103;SHA1;SHA1S59101;;;41500;;SparePart;FA;;NEW;17475;17475;SHA1;;
11/03/2025;TRANSFER;14278;SIBA Sicherung Czk mit Sichtmelder URS SQB-DC2 400A 2000VDC;223909;MATRECTRANS;10;SHA1;SHA1S52103;SHA1;SHA1S59101;;;41500;;SparePart;JA;;;625,24;6252,4;SHA1;;
11/03/2025;TRANSFER;14278;SIBA Sicherung Czk mit Sichtmelder URS SQB-DC2 400A 2000VDC;223910;MATRECTRANS;4;SHA1;SHA1S52103;SHA1;SHA1S59101;;;41500;;SparePart;JA;;;625,24;2500,96;SHA1;;
11/03/2025;STAGETRANSFER;55928;Druckmessgerät D=80, 10bar , WIKA;223732;MATRECTRANS;1;DKS1;DKS1I28002;DKS1;DKS1I28002;;;41499;;SparePart;JB;;;291,8;291,8;DKS1;;
11/03/2025;TRANSFER;13084;Umschalter LTHM15013SP02;223911;MATRECTRANS;1;SHA1;SHA1S24205;SHA1;SHA1S24110;;;41501;;SparePart;FB;;REPAIRED;2870;2870;SHA1;;
11/03/2025;TRANSFER;27404;Stromrichterpumpe (PRIMA Lok);222192;MATRECTRANS;1;FOS1;;FOS1;FOS1C03303;;;;;SparePart;FD;;REPAIRED;0;0;;;
