Date;TransType;Item;Description;TransID;TableSource;Qty;OriginalStoreroom;OriginalBin;ToStoreroom;ToBin;Location;PoNumber;InventoryUsage ;WorkOrder;ItemType;ItemCommCodes;WOCommGroup ;ConditionCode;ActualCost;LineCost;FromStoreroom;TopAsset;AssetConCode
10/03/2025;ISSUE;41876;MOTO POMPE 6,4M3/H 20M H20, ALSTOM;141347;MATUSETRANS;-1;FOS1;;;;ORT1576;;41386;WO1908134;SparePart;HE;REVI-SO;;1388,61;1388,61;FOS1;BB27137;NEW
10/03/2025;SHIPRECEIPT;41999;FEU ROUGE 21 LEDS 72V-110V-COL NOIR, ALSTOM;222289;MATRECTRANS;1;EDE1;FST2A05202;EDE1;Ext_Belfort;;;41304;;SparePart;MA;;;183;183;FST1+2;;
10/03/2025;TRANSFER;14324;Klimagerät komplett;222290;MATRECTRANS;1;DKS1;;DKS1;DKS1D09203;;;;;SparePart;LA;;REPAIRED;6492,35;6492,35;;;
10/03/2025;RECEIPT;ITM1260;Bogenwinkel 90° m.*Dichtungssatz IP6;222291;MATRECTRANS;7;DKS1;;DKS1;DKS1000EIN;;PO73224;;;SparePart;JA;;;44,4;310,8;;;
10/03/2025;RECEIPT;44520;Leuchtenglas links, beheizbar;222292;MATRECTRANS;4;DKS1;;DKS1;DKS1000EIN;;PO73224;;;SparePart;KB;;;325;1300;;;
10/03/2025;SHIPTRANSFER;43415;Sicherheitsventil 10,5 bar, Faiveley;222293;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;;;;41337;;SparePart;QE;;;512,19;512,19;DKR1;;
10/03/2025;SHIPTRANSFER;43415;Sicherheitsventil 10,5 bar, Faiveley;222294;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;;;;41337;;SparePart;QE;;;512,19;512,19;DKR1;;
10/03/2025;SHIPTRANSFER;43415;Sicherheitsventil 10,5 bar, Faiveley;222295;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;;;;41337;;SparePart;QE;;;512,19;512,19;DKR1;;
10/03/2025;SHIPTRANSFER;43415;Sicherheitsventil 10,5 bar, Faiveley;222296;MATRECTRANS;1;DKS1;DKR1F11205;DKS1;;;;41337;;SparePart;QE;;;512,19;512,19;DKR1;;
10/03/2025;SHIPTRANSFER;ITM4603;3370490-Vis tête hexa. M6-65;222297;MATRECTRANS;50;FOS1;FHIO1G01303;FOS1;FOS1I03305;;;41388;;SmallPart;MA;;;1,43;71,5;FHIO1;;
10/03/2025;SHIPTRANSFER;ITM4603;3370490-Vis tête hexa. M6-65;222298;MATRECTRANS;4;FOS1;FHIO1G01303;FOS1;FOS1I03305;;;41388;;SmallPart;MA;;;1,43;5,72;FHIO1;;
10/03/2025;SHIPTRANSFER;13299;Lichtsteuergerät LSG1;222299;MATRECTRANS;1;VZL1;DKR1E20310;VZL1;Railpool Lokservice Hamburg Altenwerder;;;41318;;SparePart;KA;;;320;320;DKR1;;
10/03/2025;SHIPTRANSFER;13300;Lichtsteuergerät LSG1 (746178);222300;MATRECTRANS;1;VZL1;DKR1E17310;VZL1;Railpool Lokservice Hamburg Altenwerder;;;41318;;SparePart;KA;;;0;0;DKR1;;
10/03/2025;SHIPTRANSFER;13300;Lichtsteuergerät LSG1 (746178);222602;MATRECTRANS;1;VZL1;DKR1E17310;VZL1;Railpool Lokservice Hamburg Altenwerder;;;41318;;SparePart;KA;;;382,34;382,34;DKR1;;
10/03/2025;CURBALADJ;ITM5040;Module KM-02;3127904;INVTRANS;-2;PPO1;;;;;;;;SparePart;DA;;;-3475,36;-3475,36;;;
10/03/2025;TRANSFER;41912;TRIOP 1516 C-01-F-K03-T-0, ALSTOM;222603;MATRECTRANS;1;FOS1;;FOS1;FOS1C02202;;;;;SparePart;FC;;REPAIRED;0;0;;;
10/03/2025;SHIPRECEIPT;ITM4603;3370490-Vis tête hexa. M6-65;222604;MATRECTRANS;50;FOS1;FHIO1G01303;FOS1;FOS1I03305;;;41388;;SmallPart;MA;;;1,43;71,5;FHIO1;;
